player_AVG,player_OBP,player_SLG,player_PA,ERA,WHIP,SO9,SO/W,HR,BB,H,IP,BAbip,is_hit,stand_R,p_throws_R,description_encoded
0.285,0.342,0.492,735,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,0,0,0,2
0.285,0.342,0.492,735,2.77,0.901,11.1,4.15,11,27,55,91.0,0.219,0,0,1,2
0.285,0.342,0.492,735,1.91,1.128,9.6,2.27,5,22,31,47.0,0.222,0,0,1,2
0.285,0.342,0.492,735,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,0,0,0,0
0.285,0.342,0.492,735,4.98,1.517,6.7,1.59,23,69,156,148.1,0.302,1,0,1,0
0.285,0.342,0.492,735,5.72,1.663,7.3,1.72,7,29,73,61.1,0.347,1,0,1,0
0.285,0.342,0.492,735,4.98,1.517,6.7,1.59,23,69,156,148.1,0.302,0,0,1,0
0.285,0.342,0.492,735,5.72,1.663,7.3,1.72,7,29,73,61.1,0.347,1,0,1,0
0.285,0.342,0.492,735,4.98,1.517,6.7,1.59,23,69,156,148.1,0.302,0,0,1,0
0.285,0.342,0.492,735,6.79,1.575,6.2,1.86,5,22,72,59.2,0.345,0,0,1,0
0.285,0.342,0.492,735,6.94,1.696,4.5,2.0,17,18,103,71.1,0.343,1,0,0,0
0.285,0.342,0.492,735,5.75,1.869,6.6,2.14,3,7,31,20.1,0.4,0,0,1,0
0.285,0.342,0.492,735,6.79,1.575,6.2,1.86,5,22,72,59.2,0.345,0,0,1,4
0.285,0.342,0.492,735,6.94,1.696,4.5,2.0,17,18,103,71.1,0.343,0,0,0,5
0.285,0.342,0.492,735,4.75,1.309,6.3,3.05,30,38,178,165.0,0.29,1,0,0,0
0.285,0.342,0.492,735,4.75,1.309,6.3,3.05,30,38,178,165.0,0.29,0,0,0,0
0.285,0.342,0.492,735,6.49,1.777,6.8,1.36,9,33,73,59.2,0.35,0,0,1,0
0.285,0.342,0.492,735,4.28,1.48,7.9,1.76,7,37,72,73.2,0.311,0,0,1,0
0.285,0.342,0.492,735,5.7,1.417,11.7,3.25,7,24,61,60.0,0.351,0,0,1,0
0.285,0.342,0.492,735,4.75,1.309,6.3,3.05,30,38,178,165.0,0.29,0,0,0,0
0.285,0.342,0.492,735,4.4,1.445,6.5,1.46,12,50,95,100.1,0.278,0,0,0,0
0.285,0.342,0.492,735,4.4,1.445,6.5,1.46,12,50,95,100.1,0.278,0,0,0,0
0.285,0.342,0.492,735,3.36,1.025,5.8,2.07,11,29,67,93.2,0.215,0,0,0,2
0.285,0.342,0.492,735,3.41,1.121,10.2,3.88,6,17,48,58.0,0.286,1,0,1,0
0.285,0.342,0.492,735,4.4,1.445,6.5,1.46,12,50,95,100.1,0.278,1,0,0,0
0.285,0.342,0.492,735,5.7,1.376,6.4,1.63,9,16,34,36.1,0.245,0,0,0,4
0.285,0.342,0.492,735,2.43,1.131,4.4,1.67,3,12,34,40.2,0.256,0,0,1,3
0.285,0.342,0.492,735,6.2,1.467,9.0,2.65,4,17,49,45.0,0.352,1,0,1,0
0.285,0.342,0.492,735,2.85,1.23,9.2,2.89,5,19,47,53.2,0.296,0,0,0,4
0.285,0.342,0.492,735,5.7,1.376,6.4,1.63,9,16,34,36.1,0.245,1,0,0,0
0.285,0.342,0.492,735,3.53,1.211,7.4,3.14,18,37,133,140.1,0.283,1,0,1,0
0.285,0.342,0.492,735,3.53,1.211,7.4,3.14,18,37,133,140.1,0.283,0,0,1,0
0.285,0.342,0.492,735,1.58,0.966,11.7,2.7,7,33,33,68.1,0.194,0,0,0,2
0.285,0.342,0.492,735,3.53,1.211,7.4,3.14,18,37,133,140.1,0.283,1,0,1,0
0.285,0.342,0.492,735,3.7,1.272,8.6,3.17,22,54,175,180.0,0.305,1,0,1,0
0.285,0.342,0.492,735,3.09,1.2,8.9,2.19,5,21,35,46.2,0.252,1,0,0,0
0.285,0.342,0.492,735,3.75,1.439,8.4,2.45,6,22,61,57.2,0.324,1,0,0,0
0.285,0.342,0.492,735,4.92,1.447,7.8,3.5,8,14,68,56.2,0.349,0,0,1,0
0.285,0.342,0.492,735,3.7,1.272,8.6,3.17,22,54,175,180.0,0.305,1,0,1,0
0.285,0.342,0.492,735,3.0,1.097,7.9,3.57,17,53,184,216.0,0.276,0,0,1,0
0.285,0.342,0.492,735,3.0,1.097,7.9,3.57,17,53,184,216.0,0.276,0,0,1,2
0.285,0.342,0.492,735,2.57,1.114,10.8,5.25,3,8,31,35.0,0.322,1,0,0,0
0.285,0.342,0.492,735,3.0,1.097,7.9,3.57,17,53,184,216.0,0.276,1,0,1,0
0.285,0.342,0.492,735,3.03,1.141,10.8,3.32,15,71,153,196.1,0.292,0,0,0,2
0.285,0.342,0.492,735,3.03,1.141,10.8,3.32,15,71,153,196.1,0.292,0,0,0,0
0.285,0.342,0.492,735,5.55,1.474,6.8,1.33,5,33,53,58.1,0.281,0,0,1,2
0.285,0.342,0.492,735,3.03,1.141,10.8,3.32,15,71,153,196.1,0.292,0,0,0,0
0.285,0.342,0.492,735,5.18,1.575,7.2,1.6,4,20,43,40.0,0.317,0,0,1,0
0.285,0.342,0.492,735,5.18,1.575,7.2,1.6,4,20,43,40.0,0.317,0,0,1,2
0.285,0.342,0.492,735,4.01,1.176,6.6,3.6,6,10,48,49.1,0.282,0,0,0,2
0.285,0.342,0.492,735,5.18,1.575,7.2,1.6,4,20,43,40.0,0.317,0,0,1,4
0.285,0.342,0.492,735,4.38,1.221,6.8,2.8,28,49,172,181.0,0.273,0,0,0,2
0.285,0.342,0.492,735,4.38,1.221,6.8,2.8,28,49,172,181.0,0.273,0,0,0,0
0.285,0.342,0.492,735,3.81,1.235,6.2,2.29,4,17,53,56.2,0.288,1,0,0,0
0.285,0.342,0.492,735,2.49,0.877,14.4,4.95,6,21,36,65.0,0.256,1,0,1,0
0.285,0.342,0.492,735,4.38,1.221,6.8,2.8,28,49,172,181.0,0.273,1,0,0,0
0.285,0.342,0.492,735,5.01,1.23,6.5,3.41,23,27,130,127.2,0.274,0,0,1,0
0.285,0.342,0.492,735,3.68,1.091,10.9,2.58,4,24,32,51.1,0.246,0,0,1,0
0.285,0.342,0.492,735,2.56,1.19,7.2,2.07,3,15,31,38.2,0.262,0,0,0,0
0.285,0.342,0.492,735,3.44,1.382,14.6,2.75,2,20,27,34.0,0.352,0,0,1,0
0.285,0.342,0.492,735,5.01,1.23,6.5,3.41,23,27,130,127.2,0.274,1,0,1,0
0.285,0.342,0.492,735,3.5,1.193,10.1,2.22,18,77,104,151.2,0.238,0,0,1,2
0.285,0.342,0.492,735,3.5,1.193,10.1,2.22,18,77,104,151.2,0.238,0,0,1,0
0.285,0.342,0.492,735,2.77,0.901,11.1,4.15,11,27,55,91.0,0.219,0,0,1,4
0.285,0.342,0.492,735,3.5,1.193,10.1,2.22,18,77,104,151.2,0.238,0,0,1,0
0.285,0.342,0.492,735,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285,0,0,1,2
0.285,0.342,0.492,735,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285,0,0,1,0
0.285,0.342,0.492,735,2.57,0.857,9.0,3.5,1,2,4,7.0,0.177,0,0,0,0
0.285,0.342,0.492,735,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319,0,0,0,0
0.285,0.342,0.492,735,3.4,1.186,9.0,3.17,12,35,97,111.1,0.285,0,0,1,0
0.285,0.342,0.492,735,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,0,0,0,0
0.285,0.342,0.492,735,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,0,0,0,0
0.285,0.342,0.492,735,2.77,0.901,11.1,4.15,11,27,55,91.0,0.219,0,0,1,2
0.285,0.342,0.492,735,1.91,1.128,9.6,2.27,5,22,31,47.0,0.222,1,0,1,0
0.285,0.342,0.492,735,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,0,0,0,2
0.285,0.342,0.492,735,5.4,1.737,7.1,1.39,4,18,37,31.2,0.351,0,0,1,0
0.285,0.342,0.492,735,5.4,1.737,7.1,1.39,4,18,37,31.2,0.351,0,0,1,0
0.285,0.342,0.492,735,5.07,1.248,12.7,3.89,7,18,44,49.2,0.327,0,0,0,2
0.285,0.342,0.492,735,6.0,1.333,10.5,7.0,2,1,7,6.0,0.313,0,0,1,3
0.285,0.342,0.492,735,4.08,1.283,10.0,3.28,3,18,50,53.0,0.329,1,0,1,0
0.285,0.342,0.492,735,5.4,1.737,7.1,1.39,4,18,37,31.2,0.351,0,0,1,0
0.285,0.342,0.492,735,4.92,1.576,7.0,1.73,14,56,140,124.1,0.323,0,0,0,0
0.285,0.342,0.492,735,3.83,1.219,8.9,2.04,2,25,38,51.2,0.265,0,0,1,2
0.285,0.342,0.492,735,5.68,1.474,5.2,1.57,1,7,21,19.0,0.318,0,0,1,0
0.285,0.342,0.492,735,4.08,1.283,10.0,3.28,3,18,50,53.0,0.329,0,0,1,0
0.285,0.342,0.492,735,3.83,1.219,8.9,2.04,2,25,38,51.2,0.265,1,0,1,0
0.285,0.342,0.492,735,4.92,1.576,7.0,1.73,14,56,140,124.1,0.323,0,0,0,2
0.285,0.342,0.492,735,3.67,1.311,5.8,2.1,15,21,69,68.2,0.254,0,0,1,0
0.285,0.342,0.492,735,3.67,1.311,5.8,2.1,15,21,69,68.2,0.254,0,0,1,4
0.285,0.342,0.492,735,4.35,1.422,9.2,2.88,1,25,75,70.1,0.366,0,0,1,0
0.285,0.342,0.492,735,2.23,1.018,7.4,2.31,6,13,24,36.1,0.19,1,0,1,0
0.285,0.342,0.492,735,3.67,1.311,5.8,2.1,15,21,69,68.2,0.254,0,0,1,0
0.285,0.342,0.492,735,4.91,1.261,8.2,3.33,21,40,145,146.2,0.297,1,0,1,0
0.285,0.342,0.492,735,4.91,1.261,8.2,3.33,21,40,145,146.2,0.297,0,0,1,0
0.285,0.342,0.492,735,2.89,1.316,9.9,3.13,4,23,63,65.1,0.333,0,0,0,4
0.285,0.342,0.492,735,4.91,1.261,8.2,3.33,21,40,145,146.2,0.297,0,0,1,0
0.285,0.342,0.492,735,2.91,1.157,10.4,3.46,18,61,150,182.1,0.289,1,0,1,0
0.285,0.342,0.492,735,2.91,1.157,10.4,3.46,18,61,150,182.1,0.289,0,0,1,2
0.285,0.342,0.492,735,2.91,1.157,10.4,3.46,18,61,150,182.1,0.289,0,0,1,0
0.285,0.342,0.492,735,4.87,1.51,5.7,2.14,13,29,119,98.0,0.333,0,0,1,0
0.285,0.342,0.492,735,4.89,1.522,7.6,3.55,4,11,59,46.0,0.367,0,0,1,0
0.285,0.342,0.492,735,3.75,1.139,10.0,2.65,8,26,45,62.1,0.245,0,0,0,2
0.285,0.342,0.492,735,3.96,1.19,5.6,2.18,7,11,35,38.2,0.241,0,0,0,0
0.285,0.342,0.492,735,4.87,1.51,5.7,2.14,13,29,119,98.0,0.333,1,0,1,0
0.285,0.342,0.492,735,3.36,1.025,5.8,2.07,11,29,67,93.2,0.215,0,0,0,0
0.285,0.342,0.492,735,3.36,1.025,5.8,2.07,11,29,67,93.2,0.215,0,0,0,2
0.285,0.342,0.492,735,4.93,1.278,8.7,2.64,10,14,35,38.1,0.245,1,0,1,0
0.285,0.342,0.492,735,4.47,1.315,8.8,2.13,11,40,74,86.2,0.276,0,0,1,0
0.285,0.342,0.492,735,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,0,1,0
0.285,0.342,0.492,735,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,0,1,0
0.285,0.342,0.492,735,3.27,1.032,7.4,3.07,8,14,40,52.1,0.23,0,0,1,2
0.285,0.342,0.492,735,3.74,1.314,7.1,1.89,7,19,41,45.2,0.264,0,0,0,2
0.285,0.342,0.492,735,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,0,1,0
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,0,1,0
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,1,0,1,0
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,0,1,2
0.285,0.342,0.492,735,5.63,1.333,6.2,1.74,9,19,45,48.0,0.25,1,0,1,0
0.285,0.342,0.492,735,4.48,1.327,10.0,3.52,12,21,67,66.1,0.314,1,0,1,0
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,0,1,0
0.285,0.342,0.492,735,4.76,1.197,9.5,3.3,13,37,101,115.1,0.29,1,0,0,0
0.285,0.342,0.492,735,3.15,1.142,6.9,4.17,10,12,63,65.2,0.272,0,0,0,1
0.285,0.342,0.492,735,4.76,1.197,9.5,3.3,13,37,101,115.1,0.29,1,0,0,0
0.285,0.342,0.492,735,3.15,1.142,6.9,4.17,10,12,63,65.2,0.272,1,0,0,0
0.285,0.342,0.492,735,4.76,1.197,9.5,3.3,13,37,101,115.1,0.29,0,0,0,0
0.285,0.342,0.492,735,4.78,1.38,8.8,2.25,24,67,146,154.1,0.288,0,0,1,0
0.285,0.342,0.492,735,4.78,1.38,8.8,2.25,24,67,146,154.1,0.288,0,0,1,2
0.285,0.342,0.492,735,5.59,1.457,9.8,3.92,10,13,55,46.2,0.338,1,0,0,0
0.285,0.342,0.492,735,4.78,1.38,8.8,2.25,24,67,146,154.1,0.288,1,0,1,0
0.285,0.342,0.492,735,3.72,1.297,7.4,2.19,25,52,127,138.0,0.26,0,0,0,0
0.285,0.342,0.492,735,3.72,1.297,7.4,2.19,25,52,127,138.0,0.26,1,0,0,0
0.285,0.342,0.492,735,3.1,1.026,7.3,6.44,13,18,128,142.1,0.279,1,0,1,0
0.285,0.342,0.492,735,3.72,1.297,7.4,2.19,25,52,127,138.0,0.26,0,0,0,0
0.285,0.342,0.492,735,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,1,0,1,0
0.285,0.342,0.492,735,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,0,1,0
0.285,0.342,0.492,735,5.63,1.333,6.2,1.74,9,19,45,48.0,0.25,0,0,1,0
0.285,0.342,0.492,735,6.23,1.615,6.0,1.93,5,15,55,43.1,0.338,1,0,0,0
0.285,0.342,0.492,735,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,0,1,2
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,0,1,2
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,0,1,0
0.285,0.342,0.492,735,3.27,1.032,7.4,3.07,8,14,40,52.1,0.23,0,0,1,2
0.285,0.342,0.492,735,4.48,1.327,10.0,3.52,12,21,67,66.1,0.314,1,0,1,0
0.285,0.342,0.492,735,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,0,1,2
0.285,0.342,0.492,735,4.05,1.201,10.6,4.68,25,44,167,175.2,0.312,0,0,0,0
0.285,0.342,0.492,735,4.05,1.35,2.7,0.5,0,4,5,6.2,0.25,0,0,0,0
0.285,0.342,0.492,735,6.23,1.615,6.0,1.93,5,15,55,43.1,0.338,1,0,0,0
0.285,0.342,0.492,735,4.05,1.201,10.6,4.68,25,44,167,175.2,0.312,0,0,0,1
0.285,0.342,0.492,735,4.55,1.209,8.5,1.77,7,35,44,65.1,0.219,0,0,1,0
0.285,0.342,0.492,735,4.31,1.468,6.6,1.88,19,60,167,154.2,0.312,0,0,1,0
0.285,0.342,0.492,735,4.31,1.468,6.6,1.88,19,60,167,154.2,0.312,0,0,1,2
0.285,0.342,0.492,735,3.69,1.333,10.2,3.14,2,14,38,39.0,0.346,1,0,1,0
0.285,0.342,0.492,735,4.61,1.482,11.0,2.68,6,25,56,54.2,0.34,0,0,0,4
0.285,0.342,0.492,735,4.31,1.468,6.6,1.88,19,60,167,154.2,0.312,1,0,1,0
0.285,0.342,0.492,735,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289,0,0,0,3
0.285,0.342,0.492,735,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289,0,0,0,0
0.285,0.342,0.492,735,3.86,1.2,9.6,2.5,4,10,18,23.1,0.25,0,0,1,2
0.285,0.342,0.492,735,3.86,1.114,4.2,0.85,3,13,13,23.1,0.149,1,0,0,0
0.285,0.342,0.492,735,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289,1,0,0,0
0.285,0.342,0.492,735,3.5,1.193,10.1,2.22,18,77,104,151.2,0.238,0,0,1,4
0.285,0.342,0.492,735,3.5,1.193,10.1,2.22,18,77,104,151.2,0.238,1,0,1,0
0.285,0.342,0.492,735,3.63,1.261,9.6,2.83,6,30,70,79.1,0.303,0,0,1,4
0.285,0.342,0.492,735,4.61,1.482,11.0,2.68,6,25,56,54.2,0.34,0,0,0,1
0.285,0.342,0.492,735,3.5,1.193,10.1,2.22,18,77,104,151.2,0.238,0,0,1,2
0.285,0.342,0.492,735,3.66,1.204,9.0,3.94,32,52,194,204.1,0.295,0,0,1,4
0.285,0.342,0.492,735,3.66,1.204,9.0,3.94,32,52,194,204.1,0.295,1,0,1,0
0.285,0.342,0.492,735,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371,0,0,0,2
0.285,0.342,0.492,735,2.93,1.02,12.0,5.0,6,18,51,67.2,0.287,0,0,1,0
0.285,0.342,0.492,735,3.66,1.204,9.0,3.94,32,52,194,204.1,0.295,1,0,1,0
0.285,0.342,0.492,735,3.33,1.243,7.6,3.51,12,45,187,186.2,0.314,1,0,0,0
0.285,0.342,0.492,735,3.33,1.243,7.6,3.51,12,45,187,186.2,0.314,1,0,0,0
0.285,0.342,0.492,735,2.65,1.049,9.6,2.9,6,20,37,54.1,0.233,1,0,1,0
0.285,0.342,0.492,735,4.36,1.565,11.1,2.36,4,28,56,53.2,0.371,0,0,0,0
0.285,0.342,0.492,735,3.33,1.243,7.6,3.51,12,45,187,186.2,0.314,0,0,0,0
0.285,0.342,0.492,735,2.48,0.947,10.1,4.16,20,56,140,207.0,0.243,0,0,1,0
0.285,0.342,0.492,735,2.48,0.947,10.1,4.16,20,56,140,207.0,0.243,0,0,1,0
0.285,0.342,0.492,735,4.33,1.283,9.2,2.13,6,30,50,62.1,0.272,0,0,0,0
0.285,0.342,0.492,735,2.48,0.947,10.1,4.16,20,56,140,207.0,0.243,1,0,1,0
0.285,0.342,0.492,735,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318,1,0,1,0
0.285,0.342,0.492,735,4.39,1.5,9.6,1.78,5,32,48,53.1,0.299,0,0,1,0
0.285,0.342,0.492,735,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318,0,0,1,0
0.285,0.342,0.492,735,4.8,1.867,6.6,1.57,2,7,21,15.0,0.365,0,0,0,4
0.285,0.342,0.492,735,4.74,1.381,9.5,1.91,13,44,66,79.2,0.264,0,0,1,0
0.285,0.342,0.492,735,7.07,1.907,6.6,0.72,7,36,32,35.2,0.24,0,0,1,4
0.285,0.342,0.492,735,7.07,1.907,6.6,0.72,7,36,32,35.2,0.24,0,0,1,0
0.285,0.342,0.492,735,3.3,1.141,11.8,2.58,9,36,45,71.0,0.243,0,0,1,2
0.285,0.342,0.492,735,5.86,1.355,10.9,3.53,11,19,56,55.1,0.317,0,0,1,0
0.285,0.342,0.492,735,7.07,1.907,6.6,0.72,7,36,32,35.2,0.24,0,0,1,4
0.285,0.342,0.492,735,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318,0,0,0,2
0.285,0.342,0.492,735,4.49,1.327,6.6,2.28,18,40,125,124.1,0.291,0,0,1,0
0.285,0.342,0.492,735,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318,0,0,0,0
0.285,0.342,0.492,735,4.49,1.327,6.6,2.28,18,40,125,124.1,0.291,0,0,1,1
0.285,0.342,0.492,735,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318,0,0,0,0
0.285,0.342,0.492,735,7.97,1.629,6.7,2.89,6,9,48,35.0,0.342,0,0,1,4
0.285,0.342,0.492,735,7.97,1.629,6.7,2.89,6,9,48,35.0,0.342,0,0,1,0
0.285,0.342,0.492,735,0.0,2.0,0.0,,0,0,2,1.0,0.5,1,0,1,0
0.285,0.342,0.492,735,3.34,1.429,4.1,1.68,2,19,81,70.0,0.319,1,0,0,0
0.285,0.342,0.492,735,4.3,1.459,6.9,1.7,9,33,74,73.1,0.292,0,0,0,0
0.285,0.342,0.492,735,4.39,1.5,9.6,1.78,5,32,48,53.1,0.299,1,0,1,0
0.285,0.342,0.492,735,7.97,1.629,6.7,2.89,6,9,48,35.0,0.342,1,0,1,0
0.285,0.342,0.492,735,3.35,1.043,9.2,5.52,14,23,106,123.2,0.281,1,0,1,0
0.285,0.342,0.492,735,3.35,1.043,9.2,5.52,14,23,106,123.2,0.281,0,0,1,1
0.285,0.342,0.492,735,5.64,1.612,10.9,3.86,4,7,29,22.1,0.403,0,0,0,0
0.285,0.342,0.492,735,4.38,1.297,10.9,5.0,2,3,13,12.1,0.344,1,0,1,0
0.285,0.342,0.492,735,3.35,1.043,9.2,5.52,14,23,106,123.2,0.281,0,0,1,0
0.285,0.342,0.492,735,3.47,1.197,8.6,2.95,14,57,154,176.1,0.291,0,0,0,0
0.285,0.342,0.492,735,3.47,1.197,8.6,2.95,14,57,154,176.1,0.291,0,0,0,0
0.285,0.342,0.492,735,3.47,1.197,8.6,2.95,14,57,154,176.1,0.291,0,0,0,2
0.285,0.342,0.492,735,3.47,1.197,8.6,2.95,14,57,154,176.1,0.291,0,0,0,2
0.285,0.342,0.492,735,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331,0,0,1,4
0.285,0.342,0.492,735,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331,1,0,1,0
0.285,0.342,0.492,735,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331,0,0,1,0
0.285,0.342,0.492,735,3.51,1.473,11.2,2.26,5,31,52,56.1,0.338,0,0,0,4
0.285,0.342,0.492,735,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269,1,0,1,0
0.285,0.342,0.492,735,3.41,1.179,8.1,3.11,8,35,108,121.1,0.289,0,0,1,0
0.285,0.342,0.492,735,3.41,1.179,8.1,3.11,8,35,108,121.1,0.289,1,0,1,0
0.285,0.342,0.492,735,3.51,1.473,11.2,2.26,5,31,52,56.1,0.338,1,0,0,0
0.285,0.342,0.492,735,3.41,1.179,8.1,3.11,8,35,108,121.1,0.289,0,0,1,0
0.285,0.342,0.492,735,6.09,1.38,7.7,3.1,22,31,124,112.1,0.309,0,0,1,0
0.285,0.342,0.492,735,6.09,1.38,7.7,3.1,22,31,124,112.1,0.309,0,0,1,0
0.285,0.342,0.492,735,5.4,1.292,6.6,3.2,4,5,23,21.2,0.284,0,0,1,0
0.285,0.342,0.492,735,4.68,1.47,9.8,2.21,8,33,66,67.1,0.314,0,0,0,0
0.285,0.342,0.492,735,6.09,1.38,7.7,3.1,22,31,124,112.1,0.309,0,0,1,4
0.285,0.342,0.492,735,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276,0,0,1,3
0.285,0.342,0.492,735,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276,0,0,1,2
0.285,0.342,0.492,735,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276,0,0,1,0
0.285,0.342,0.492,735,2.61,0.81,7.5,4.61,8,18,63,100.0,0.209,0,0,0,0
0.285,0.342,0.492,735,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,0,1,0
0.285,0.342,0.492,735,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,0,1,0
0.285,0.342,0.492,735,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,0,1,2
0.285,0.342,0.492,735,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308,0,0,1,2
0.285,0.342,0.492,735,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308,1,0,1,0
0.285,0.342,0.492,735,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247,0,0,0,0
0.285,0.342,0.492,735,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308,0,0,1,2
0.285,0.342,0.492,735,4.67,1.426,7.8,1.68,0,28,49,54.0,0.306,0,0,0,0
0.285,0.342,0.492,735,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,0,0,0
0.285,0.342,0.492,735,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,0,0,0
0.285,0.342,0.492,735,2.98,1.186,9.4,2.14,4,28,40,57.1,0.245,0,0,1,1
0.285,0.342,0.492,735,4.67,1.426,7.8,1.68,0,28,49,54.0,0.306,0,0,0,2
0.285,0.342,0.492,735,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,0,0,2
0.285,0.342,0.492,735,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281,0,0,1,0
0.285,0.342,0.492,735,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281,0,0,1,2
0.285,0.342,0.492,735,3.41,1.039,8.9,2.86,7,21,42,60.2,0.227,0,0,1,2
0.285,0.342,0.492,735,2.98,1.539,8.2,1.74,4,27,52,51.1,0.327,1,0,1,0
0.285,0.342,0.492,735,4.29,1.264,7.2,3.14,29,43,169,167.2,0.282,0,0,1,0
0.285,0.342,0.492,735,4.29,1.264,7.2,3.14,29,43,169,167.2,0.282,0,0,1,0
0.285,0.342,0.492,735,2.44,1.245,9.0,2.74,4,23,55,62.2,0.297,0,0,0,2
0.285,0.342,0.492,735,4.73,1.191,8.9,4.57,6,14,63,64.2,0.32,0,0,0,0
0.285,0.342,0.492,735,4.04,1.271,7.1,2.65,20,31,102,104.2,0.27,1,0,1,0
0.285,0.342,0.492,735,4.04,1.271,7.1,2.65,20,31,102,104.2,0.27,1,0,1,0
0.285,0.342,0.492,735,3.41,1.039,8.9,2.86,7,21,42,60.2,0.227,0,0,1,0
0.285,0.342,0.492,735,1.73,0.722,9.0,3.65,7,17,28,62.1,0.149,0,0,0,0
0.285,0.342,0.492,735,2.44,1.245,9.0,2.74,4,23,55,62.2,0.297,1,0,0,0
0.285,0.342,0.492,735,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,0,1,0
0.285,0.342,0.492,735,2.67,0.962,8.0,7.0,7,9,59,70.2,0.271,1,0,1,0
0.285,0.342,0.492,735,4.86,1.53,8.9,2.64,6,25,77,66.2,0.364,0,0,1,0
0.285,0.342,0.492,735,4.46,1.311,6.8,2.36,3,11,34,34.1,0.298,0,0,0,2
0.285,0.342,0.492,735,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,0,1,0
0.285,0.342,0.492,735,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312,1,0,1,0
0.285,0.342,0.492,735,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312,0,0,1,0
0.285,0.342,0.492,735,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211,0,0,1,4
0.285,0.342,0.492,735,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312,0,0,1,0
0.285,0.342,0.492,735,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287,0,0,1,0
0.285,0.342,0.492,735,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287,1,0,1,0
0.285,0.342,0.492,735,4.46,1.311,6.8,2.36,3,11,34,34.1,0.298,0,0,0,0
0.285,0.342,0.492,735,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287,0,0,1,2
0.285,0.342,0.492,735,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293,0,0,0,0
0.285,0.342,0.492,735,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333,0,0,1,1
0.285,0.342,0.492,735,3.38,1.35,9.6,2.22,4,32,58,66.2,0.31,0,0,1,2
